date_time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2023-08-10 00:00:00+00:00,17.6,12.0,283.0,21.2,33.7,17.0,59.946804
2023-08-10 01:00:00+00:00,16.8,11.4,271.0,19.1,31.0,25.0,59.902477
2023-08-10 02:00:00+00:00,17.9,12.1,253.0,16.1,27.2,36.0,59.796097
2023-08-10 03:00:00+00:00,20.0,13.4,239.0,13.5,24.0,49.0,59.716312
2023-08-10 04:00:00+00:00,24.3,16.5,230.0,11.6,22.2,67.0,59.636528
2023-08-10 05:00:00+00:00,29.2,19.9,224.0,10.2,21.0,87.0,59.663116
2023-08-10 06:00:00+00:00,32.5,22.2,220.0,9.3,20.0,101.0,59.893616
2023-08-10 07:00:00+00:00,33.4,22.9,208.0,8.5,18.7,107.0,60.30142
2023-08-10 08:00:00+00:00,32.9,22.5,196.0,8.4,17.6,107.0,60.691486
2023-08-10 09:00:00+00:00,32.9,22.5,214.0,10.7,17.8,100.0,61.072697
2023-08-10 10:00:00+00:00,31.0,21.4,289.0,17.9,20.6,84.0,61.56915
2023-08-10 11:00:00+00:00,32.0,22.2,393.0,27.5,24.8,61.0,61.72872
2023-08-10 12:00:00+00:00,33.9,23.3,438.0,31.6,26.3,49.0,61.746452
2023-08-10 13:00:00+00:00,28.6,19.8,416.0,30.8,26.6,43.0,61.117023
2023-08-10 14:00:00+00:00,26.8,18.6,384.0,29.7,27.0,34.0,60.789005
2023-08-10 15:00:00+00:00,25.0,17.3,352.0,28.5,26.7,26.0,60.523052
2023-08-10 16:00:00+00:00,23.2,16.1,323.0,27.1,25.2,21.0,60.21276
2023-08-10 17:00:00+00:00,20.7,14.2,294.0,25.7,23.2,17.0,59.893616
2023-08-10 18:00:00+00:00,18.3,12.5,268.0,24.4,21.5,14.0,59.618793
2023-08-10 19:00:00+00:00,16.4,11.2,245.0,23.6,20.6,12.0,59.39716
2023-08-10 20:00:00+00:00,15.1,10.2,225.0,23.1,20.1,10.0,59.273052
2023-08-10 21:00:00+00:00,14.1,9.5,210.0,22.0,20.0,10.0,59.21099
2023-08-10 22:00:00+00:00,13.9,9.3,201.0,19.9,20.4,11.0,59.166664
2023-08-10 23:00:00+00:00,14.5,9.7,197.0,17.2,21.1,14.0,59.140076
2023-08-11 00:00:00+00:00,12.2,8.2,225.0,16.5,24.4,18.0,59.10461
2023-08-11 01:00:00+00:00,14.8,9.9,223.0,15.0,23.1,27.0,58.767735
2023-08-11 02:00:00+00:00,15.9,10.6,221.0,12.8,21.2,40.0,58.63475
2023-08-11 03:00:00+00:00,18.6,12.5,217.0,10.8,19.4,54.0,58.50178
2023-08-11 04:00:00+00:00,23.3,15.9,208.0,8.8,17.9,72.0,58.421993
2023-08-11 05:00:00+00:00,27.8,19.0,198.0,7.0,16.6,92.0,58.368797
2023-08-11 06:00:00+00:00,28.1,19.3,195.0,6.4,15.7,103.0,58.28901
2023-08-11 07:00:00+00:00,28.5,19.6,191.0,6.9,15.1,101.0,58.031918
2023-08-11 08:00:00+00:00,28.5,19.6,195.0,8.7,15.0,91.0,57.739365
2023-08-11 09:00:00+00:00,25.3,17.5,243.0,13.3,16.5,79.0,57.482265
2023-08-11 10:00:00+00:00,27.3,18.9,374.0,23.1,20.6,64.0,57.03901
2023-08-11 11:00:00+00:00,31.9,22.2,550.0,35.7,26.2,47.0,56.817375
2023-08-11 12:00:00+00:00,28.8,20.0,463.0,33.2,27.8,49.0,56.817375
2023-08-11 13:00:00+00:00,30.4,21.1,534.0,37.1,31.0,39.0,56.524826
2023-08-11 14:00:00+00:00,34.2,23.9,628.0,42.2,35.4,25.0,56.64007
2023-08-11 15:00:00+00:00,39.6,27.5,673.0,44.8,37.5,15.0,57.10993
2023-08-11 16:00:00+00:00,38.9,27.0,627.0,42.6,35.5,12.0,58.014183
2023-08-11 17:00:00+00:00,33.9,23.5,532.0,38.0,31.3,12.0,58.9805
2023-08-11 18:00:00+00:00,27.9,19.2,442.0,33.5,27.5,12.0,59.804962
2023-08-11 19:00:00+00:00,22.9,15.7,371.0,30.3,24.8,11.0,60.398937
2023-08-11 20:00:00+00:00,19.4,13.3,304.0,27.3,22.4,11.0,60.797874
2023-08-11 21:00:00+00:00,17.0,11.6,255.0,24.4,21.0,12.0,61.072697
2023-08-11 22:00:00+00:00,15.8,10.7,232.0,21.6,21.1,14.0,61.25887
2023-08-11 23:00:00+00:00,16.5,11.2,226.0,19.0,22.1,17.0,61.38298
2023-08-12 00:00:00+00:00,14.1,9.6,278.0,18.0,24.9,21.0,61.515957
2023-08-12 01:00:00+00:00,15.3,10.3,266.0,16.1,23.7,31.0,61.64007
2023-08-12 02:00:00+00:00,16.7,11.4,248.0,13.3,22.0,46.0,61.675537
2023-08-12 03:00:00+00:00,19.2,13.2,232.0,10.9,20.2,61.0,61.746452
2023-08-12 04:00:00+00:00,22.5,15.4,215.0,8.7,18.1,76.0,61.808514
2023-08-12 05:00:00+00:00,24.5,16.9,200.0,6.8,15.9,92.0,61.76419
2023-08-12 06:00:00+00:00,27.7,19.1,197.0,6.4,14.7,100.0,61.57802
2023-08-12 07:00:00+00:00,29.9,20.7,200.0,7.4,14.6,98.0,61.560284
2023-08-12 08:00:00+00:00,28.4,19.6,215.0,9.7,15.4,88.0,61.657803
2023-08-12 09:00:00+00:00,29.2,20.3,273.0,14.9,17.6,76.0,61.657803
2023-08-12 10:00:00+00:00,30.9,21.4,414.0,25.4,22.2,60.0,61.906033
2023-08-12 11:00:00+00:00,34.8,24.3,597.0,38.7,28.1,41.0,62.127655
2023-08-12 12:00:00+00:00,41.3,28.6,630.0,46.6,35.4,31.0,62.31383
2023-08-12 13:00:00+00:00,50.1,34.8,718.0,50.6,38.3,24.0,63.076244
2023-08-12 14:00:00+00:00,53.6,37.4,834.0,55.8,42.0,15.0,64.29077
2023-08-12 15:00:00+00:00,53.6,37.4,885.0,58.0,43.6,8.0,65.48759
2023-08-12 16:00:00+00:00,51.3,35.9,816.0,54.7,41.2,7.0,66.36524
2023-08-12 17:00:00+00:00,42.5,29.6,683.0,48.4,36.5,8.0,67.15425
2023-08-12 18:00:00+00:00,33.8,23.5,557.0,42.3,32.2,10.0,67.69503
2023-08-12 19:00:00+00:00,26.7,18.6,459.0,37.2,28.8,10.0,68.07624
2023-08-12 20:00:00+00:00,22.4,15.6,370.0,32.3,25.7,10.0,68.333336
2023-08-12 21:00:00+00:00,17.3,12.2,300.0,27.9,23.5,11.0,68.53723
2023-08-12 22:00:00+00:00,13.6,9.5,258.0,24.4,23.0,13.0,68.59042
2023-08-12 23:00:00+00:00,12.5,8.8,235.0,21.5,23.5,15.0,68.48405
2023-08-13 00:00:00+00:00,16.5,11.2,257.0,19.6,27.0,19.0,68.27128
2023-08-13 01:00:00+00:00,16.6,11.4,250.0,17.3,25.2,28.0,68.413124
2023-08-13 02:00:00+00:00,17.3,11.8,240.0,14.0,22.8,41.0,68.51064
2023-08-13 03:00:00+00:00,19.6,13.3,229.0,11.4,20.5,53.0,68.5461
2023-08-13 04:00:00+00:00,23.1,15.8,216.0,9.8,18.5,66.0,68.55496
2023-08-13 05:00:00+00:00,25.1,17.2,204.0,8.9,16.7,78.0,68.59042
2023-08-13 06:00:00+00:00,26.3,18.0,199.0,8.9,15.9,85.0,68.61702
2023-08-13 07:00:00+00:00,24.8,17.1,194.0,9.4,16.2,84.0,68.5195
2023-08-13 08:00:00+00:00,21.7,15.0,197.0,10.8,17.4,77.0,68.200356
2023-08-13 09:00:00+00:00,20.7,14.3,244.0,15.1,19.7,67.0,67.79255
2023-08-13 10:00:00+00:00,21.7,15.0,376.0,24.9,23.7,53.0,67.260635
2023-08-13 11:00:00+00:00,27.4,19.0,551.0,37.4,28.7,37.0,66.69326
2023-08-13 12:00:00+00:00,34.0,23.7,588.0,41.3,30.5,37.0,66.223404
2023-08-13 13:00:00+00:00,35.5,24.8,590.0,41.6,31.2,31.0,65.78901
2023-08-13 14:00:00+00:00,33.9,23.6,590.0,41.8,32.1,24.0,64.90248
2023-08-13 15:00:00+00:00,31.7,22.1,567.0,40.7,31.9,18.0,63.679077
2023-08-13 16:00:00+00:00,28.9,20.1,501.0,37.3,29.7,16.0,62.322693
2023-08-13 17:00:00+00:00,23.7,16.4,413.0,32.6,26.4,17.0,60.921986
2023-08-13 18:00:00+00:00,19.3,13.2,338.0,28.7,23.6,17.0,59.751774
2023-08-13 19:00:00+00:00,16.2,11.1,292.0,26.4,21.9,16.0,58.83866
2023-08-13 20:00:00+00:00,14.8,10.0,259.0,24.8,20.7,14.0,58.173763
2023-08-13 21:00:00+00:00,14.2,9.6,235.0,23.1,20.0,14.0,57.677303
2023-08-13 22:00:00+00:00,14.1,9.5,218.0,20.7,19.9,16.0,57.446815
2023-08-13 23:00:00+00:00,12.8,8.8,210.0,18.2,20.3,19.0,57.446815
2023-08-14 00:00:00+00:00,14.3,9.5,237.0,18.7,26.3,21.0,57.446808
2023-08-14 01:00:00+00:00,15.5,10.4,240.0,17.1,25.2,29.0,57.296104
2023-08-14 02:00:00+00:00,17.3,11.7,243.0,14.9,23.7,39.0,57.207447
2023-08-14 03:00:00+00:00,19.2,13.0,240.0,12.7,21.8,51.0,57.198586
2023-08-14 04:00:00+00:00,22.4,15.3,221.0,10.2,19.1,65.0,57.17199
2023-08-14 05:00:00+00:00,25.3,17.3,196.0,7.7,16.0,79.0,57.12766
2023-08-14 06:00:00+00:00,23.7,16.1,185.0,6.9,14.2,87.0,57.136524
2023-08-14 07:00:00+00:00,26.4,18.2,191.0,8.4,14.4,85.0,56.968082
2023-08-14 08:00:00+00:00,29.6,20.3,210.0,11.7,15.8,77.0,57.065605
2023-08-14 09:00:00+00:00,25.8,17.8,258.0,16.6,18.1,66.0,57.535465
2023-08-14 10:00:00+00:00,24.5,17.1,358.0,24.5,21.5,53.0,57.84574
2023-08-14 11:00:00+00:00,27.2,19.0,486.0,34.0,25.8,37.0,58.03191
2023-08-14 12:00:00+00:00,27.8,19.2,487.0,35.9,26.6,30.0,58.031918
2023-08-14 13:00:00+00:00,29.3,20.4,507.0,37.2,28.4,25.0,57.632984
2023-08-14 14:00:00+00:00,30.2,21.0,533.0,38.8,30.8,18.0,57.242905
2023-08-14 15:00:00+00:00,30.9,21.5,538.0,39.5,32.0,12.0,57.012413
2023-08-14 16:00:00+00:00,29.7,20.6,509.0,38.6,31.0,9.0,56.959225
2023-08-14 17:00:00+00:00,26.0,18.0,458.0,36.7,28.7,7.0,57.003548
2023-08-14 18:00:00+00:00,22.8,15.8,401.0,33.9,26.2,7.0,57.145393
2023-08-14 19:00:00+00:00,18.6,12.8,330.0,29.5,23.0,9.0,57.37589
2023-08-14 20:00:00+00:00,13.9,9.5,251.0,24.2,19.5,12.0,57.526596
2023-08-14 21:00:00+00:00,10.7,7.4,199.0,20.2,18.0,14.0,57.482265
2023-08-14 22:00:00+00:00,9.8,6.9,196.0,19.0,20.6,14.0,57.287235
2023-08-14 23:00:00+00:00,11.3,7.9,219.0,19.1,25.2,13.0,57.056736
2023-08-15 00:00:00+00:00,11.9,8.3,224.0,21.5,26.1,13.0,56.976944
2023-08-15 01:00:00+00:00,13.5,9.3,229.0,18.9,24.7,21.0,56.870564
2023-08-15 02:00:00+00:00,17.2,11.9,236.0,15.3,22.6,33.0,56.77304
2023-08-15 03:00:00+00:00,21.0,14.5,236.0,12.3,20.4,45.0,56.790768
2023-08-15 04:00:00+00:00,25.7,17.8,220.0,10.2,17.5,56.0,56.92375
2023-08-15 05:00:00+00:00,33.6,23.1,196.0,8.7,14.5,67.0,57.145382
2023-08-15 06:00:00+00:00,45.1,30.9,188.0,8.5,13.4,76.0,57.659565
2023-08-15 07:00:00+00:00,29.1,20.2,200.0,9.8,15.8,85.0,58.97163
2023-08-15 08:00:00+00:00,32.5,22.5,226.0,12.5,20.1,93.0,59.148933
2023-08-15 09:00:00+00:00,33.2,23.1,273.0,16.7,24.0,93.0,59.34397
2023-08-15 10:00:00+00:00,33.1,23.0,357.0,23.7,26.4,81.0,59.813828
2023-08-15 11:00:00+00:00,32.9,22.9,462.0,32.3,28.3,61.0,60.336884
2023-08-15 12:00:00+00:00,44.6,31.0,778.0,50.1,34.7,30.0,60.682625
2023-08-15 13:00:00+00:00,44.5,31.0,766.0,50.2,36.6,25.0,61.72873
2023-08-15 14:00:00+00:00,44.0,30.6,745.0,50.2,39.0,18.0,62.66844
2023-08-15 15:00:00+00:00,42.7,29.6,699.0,48.5,39.4,12.0,63.51951
2023-08-15 16:00:00+00:00,36.7,25.3,605.0,43.8,36.0,10.0,64.23759
2023-08-15 17:00:00+00:00,28.3,19.4,485.0,37.5,30.5,9.0,64.65425
2023-08-15 18:00:00+00:00,23.7,16.2,388.0,32.5,26.3,8.0,64.778366
2023-08-15 19:00:00+00:00,21.7,14.7,333.0,30.4,24.6,6.0,64.81383
2023-08-15 20:00:00+00:00,20.0,13.4,300.0,29.5,24.0,4.0,64.98227
2023-08-15 21:00:00+00:00,19.1,12.8,277.0,28.0,24.0,4.0,65.32802
2023-08-15 22:00:00+00:00,19.7,13.2,265.0,24.7,24.7,6.0,65.80673
2023-08-15 23:00:00+00:00,19.8,13.4,264.0,20.7,26.0,11.0,66.36525
2023-08-16 00:00:00+00:00,22.9,15.5,368.0,20.8,35.9,13.0,66.85284
2023-08-16 01:00:00+00:00,20.9,14.1,335.0,18.9,33.2,25.0,67.491135
2023-08-16 02:00:00+00:00,20.0,13.6,288.0,16.3,29.3,42.0,67.916664
2023-08-16 03:00:00+00:00,21.4,14.6,249.0,13.9,25.6,57.0,68.067375
2023-08-16 04:00:00+00:00,23.1,15.8,221.0,11.6,22.1,70.0,68.07624
2023-08-16 05:00:00+00:00,24.7,17.0,199.0,9.5,18.9,81.0,67.89893
2023-08-16 06:00:00+00:00,27.4,18.9,193.0,9.2,17.2,86.0,67.358154
2023-08-16 07:00:00+00:00,24.2,16.7,203.0,11.6,17.9,82.0,66.29433
2023-08-16 08:00:00+00:00,24.2,16.8,228.0,15.7,20.3,72.0,65.98405
2023-08-16 09:00:00+00:00,24.7,17.2,275.0,20.9,23.0,61.0,65.47872
2023-08-16 10:00:00+00:00,27.0,18.9,361.0,27.7,26.0,51.0,64.95567
2023-08-16 11:00:00+00:00,30.3,21.2,470.0,35.4,29.4,40.0,64.5922
2023-08-16 12:00:00+00:00,33.4,22.9,459.0,38.2,32.2,32.0,64.44149
2023-08-16 13:00:00+00:00,39.2,27.2,531.0,42.8,36.2,24.0,63.723404
2023-08-16 14:00:00+00:00,41.8,28.8,628.0,49.0,41.5,14.0,63.386528
2023-08-16 15:00:00+00:00,43.9,30.5,683.0,52.6,44.4,6.0,63.22695
2023-08-16 16:00:00+00:00,41.1,28.4,665.0,51.7,42.8,3.0,63.306736
2023-08-16 17:00:00+00:00,36.9,25.4,605.0,48.3,38.8,2.0,63.581562
2023-08-16 18:00:00+00:00,33.2,22.8,531.0,43.8,34.4,3.0,64.11347
2023-08-16 19:00:00+00:00,28.1,19.3,434.0,37.9,29.5,5.0,64.69858
2023-08-16 20:00:00+00:00,21.8,14.8,323.0,30.9,24.4,9.0,65.10638
2023-08-16 21:00:00+00:00,16.6,11.1,248.0,25.7,21.7,12.0,65.23049
2023-08-16 22:00:00+00:00,15.7,10.5,240.0,23.9,24.0,12.0,65.07978
2023-08-16 23:00:00+00:00,18.2,12.2,267.0,23.8,28.8,11.0,64.840416
2023-08-17 00:00:00+00:00,17.6,11.8,264.0,21.4,29.0,17.0,64.73404
2023-08-17 01:00:00+00:00,18.0,12.3,258.0,18.7,26.2,26.0,64.40602
2023-08-17 02:00:00+00:00,19.6,13.5,249.0,14.8,22.3,38.0,64.246445
2023-08-17 03:00:00+00:00,21.5,14.9,239.0,11.6,19.1,52.0,64.23758
2023-08-17 04:00:00+00:00,24.0,16.7,224.0,9.1,17.2,69.0,64.264175
2023-08-17 05:00:00+00:00,25.7,17.9,207.0,7.2,16.1,88.0,64.34396
2023-08-17 06:00:00+00:00,27.5,19.2,201.0,7.0,15.9,100.0,64.42376
2023-08-17 07:00:00+00:00,31.4,22.0,205.0,9.0,16.7,100.0,64.450356
2023-08-17 08:00:00+00:00,35.0,24.5,221.0,12.7,18.3,93.0,64.92021
2023-08-17 09:00:00+00:00,37.5,26.3,262.0,17.7,20.5,82.0,65.60284
2023-08-17 10:00:00+00:00,35.2,24.9,347.0,24.7,22.9,65.0,66.40958
2023-08-17 11:00:00+00:00,30.7,21.8,459.0,33.0,25.9,44.0,66.94149
2023-08-17 12:00:00+00:00,33.3,23.6,520.0,39.6,29.1,26.0,66.994675
2023-08-17 13:00:00+00:00,36.3,25.7,551.0,43.9,34.8,20.0,67.05674
2023-08-17 14:00:00+00:00,40.4,28.5,596.0,49.8,42.7,12.0,66.92376
2023-08-17 15:00:00+00:00,44.0,31.0,633.0,53.8,48.4,6.0,66.89716
2023-08-17 16:00:00+00:00,46.9,32.9,661.0,54.5,50.3,4.0,66.94149
2023-08-17 17:00:00+00:00,48.1,33.6,683.0,53.4,50.1,4.0,67.34042
2023-08-17 18:00:00+00:00,46.7,32.8,687.0,51.5,48.8,4.0,68.067375
2023-08-17 19:00:00+00:00,44.7,31.3,666.0,49.1,46.2,3.0,68.9539
2023-08-17 20:00:00+00:00,43.2,30.3,627.0,45.9,42.6,2.0,70.01773
2023-08-17 21:00:00+00:00,42.1,29.6,585.0,42.3,39.6,3.0,71.391846
2023-08-17 22:00:00+00:00,39.1,27.4,539.0,37.7,37.9,6.0,73.03191
2023-08-17 23:00:00+00:00,35.5,24.9,490.0,32.7,36.9,11.0,74.53014
2023-08-18 00:00:00+00:00,52.3,36.7,809.0,41.1,56.9,16.0,75.65604
2023-08-18 01:00:00+00:00,41.8,29.0,680.0,36.0,51.8,31.0,77.86348
2023-08-18 02:00:00+00:00,41.6,28.9,501.0,28.7,44.5,52.0,79.34397
2023-08-18 03:00:00+00:00,39.9,27.6,361.0,22.1,37.8,74.0,80.70922
2023-08-18 04:00:00+00:00,43.5,30.2,300.0,16.6,32.2,100.0,81.835106
2023-08-18 05:00:00+00:00,47.1,32.7,278.0,11.8,27.0,126.0,83.03191
2023-08-18 06:00:00+00:00,52.0,36.2,267.0,8.9,23.2,143.0,84.34397
2023-08-18 07:00:00+00:00,53.3,37.1,252.0,8.5,21.0,145.0,85.85106
2023-08-18 08:00:00+00:00,53.2,37.0,246.0,10.1,20.2,136.0,87.18971
2023-08-18 09:00:00+00:00,47.7,33.2,266.0,13.7,20.4,119.0,88.297874
2023-08-18 10:00:00+00:00,35.9,25.3,326.0,20.4,21.6,89.0,88.90958
2023-08-18 11:00:00+00:00,28.2,20.1,412.0,29.0,23.8,52.0,88.94504
2023-08-18 12:00:00+00:00,28.6,20.1,437.0,33.1,25.9,33.0,88.79433
2023-08-18 13:00:00+00:00,29.3,20.7,476.0,36.4,29.5,25.0,88.48404
2023-08-18 14:00:00+00:00,31.0,21.8,529.0,40.9,34.4,15.0,88.04078
2023-08-18 15:00:00+00:00,34.5,24.2,564.0,43.8,37.8,7.0,87.44681
2023-08-18 16:00:00+00:00,36.8,25.8,567.0,43.8,38.3,4.0,86.84397
2023-08-18 17:00:00+00:00,35.5,24.7,551.0,42.3,37.3,4.0,86.21453
2023-08-18 18:00:00+00:00,32.9,22.9,527.0,40.4,36.1,4.0,85.42553
2023-08-18 19:00:00+00:00,30.4,21.0,492.0,38.5,34.7,3.0,84.547874
2023-08-18 20:00:00+00:00,29.3,20.1,448.0,36.1,33.1,2.0,83.63476
2023-08-18 21:00:00+00:00,28.6,19.5,409.0,33.3,32.2,3.0,82.73051
2023-08-18 22:00:00+00:00,27.5,18.6,381.0,29.8,33.0,5.0,81.835106
2023-08-18 23:00:00+00:00,28.3,19.0,357.0,25.8,34.4,9.0,81.05496
2023-08-19 00:00:00+00:00,39.3,26.9,581.0,28.3,44.7,12.0,80.53191
2023-08-19 01:00:00+00:00,33.5,22.7,503.0,25.4,41.2,23.0,79.663124
2023-08-19 02:00:00+00:00,30.0,20.1,394.0,21.3,36.3,38.0,79.104614
2023-08-19 03:00:00+00:00,32.0,21.5,308.0,17.4,31.5,56.0,78.32447
2023-08-19 04:00:00+00:00,36.2,24.6,264.0,13.6,27.1,79.0,77.78369
2023-08-19 05:00:00+00:00,41.1,28.2,243.0,10.0,22.8,104.0,77.28723
2023-08-19 06:00:00+00:00,45.5,31.3,241.0,8.7,19.7,118.0,76.8883
2023-08-19 07:00:00+00:00,46.9,32.5,259.0,10.8,17.8,112.0,76.4539
2023-08-19 08:00:00+00:00,47.6,33.1,297.0,15.3,17.1,94.0,76.0461
2023-08-19 09:00:00+00:00,45.1,31.4,352.0,20.9,18.0,75.0,75.700356
2023-08-19 10:00:00+00:00,37.5,26.4,437.0,28.5,21.5,56.0,75.54078
2023-08-19 11:00:00+00:00,37.1,26.3,540.0,37.4,26.6,37.0,75.638306
2023-08-19 12:00:00+00:00,27.0,18.7,356.0,30.6,27.5,44.0,76.18795
2023-08-19 13:00:00+00:00,30.4,21.2,422.0,37.9,33.7,34.0,76.063835
2023-08-19 14:00:00+00:00,35.6,24.9,513.0,48.0,42.3,21.0,76.108154
2023-08-19 15:00:00+00:00,40.7,28.5,586.0,55.5,49.4,10.0,76.38298
2023-08-19 16:00:00+00:00,43.7,30.5,632.0,58.5,54.6,5.0,76.76419
2023-08-19 17:00:00+00:00,44.4,30.9,659.0,59.0,58.4,3.0,77.18085
2023-08-19 18:00:00+00:00,44.0,30.5,649.0,57.1,58.3,2.0,77.7305
2023-08-19 19:00:00+00:00,35.6,24.7,577.0,52.2,51.8,1.0,78.40426
2023-08-19 20:00:00+00:00,30.4,21.2,467.0,45.1,41.5,1.0,78.73227
2023-08-19 21:00:00+00:00,23.0,16.1,371.0,38.0,32.8,3.0,78.82979
2023-08-19 22:00:00+00:00,16.2,11.4,306.0,31.3,27.5,8.0,78.528366
2023-08-19 23:00:00+00:00,12.1,8.6,255.0,24.6,23.7,15.0,77.89007
2023-08-20 00:00:00+00:00,17.1,11.8,252.0,21.5,27.1,19.0,76.96808
2023-08-20 01:00:00+00:00,16.9,11.8,255.0,19.6,26.3,27.0,75.629425
2023-08-20 02:00:00+00:00,20.1,13.9,259.0,17.0,25.2,38.0,74.66312
2023-08-20 03:00:00+00:00,24.9,17.1,258.0,14.6,23.8,51.0,74.11348
2023-08-20 04:00:00+00:00,29.5,20.3,247.0,12.5,22.1,71.0,73.723404
2023-08-20 05:00:00+00:00,35.2,24.3,231.0,10.6,20.3,92.0,73.3422
2023-08-20 06:00:00+00:00,46.2,31.9,223.0,10.0,18.7,103.0,72.99645
2023-08-20 07:00:00+00:00,43.4,30.0,221.0,11.0,17.4,94.0,73.049644
2023-08-20 08:00:00+00:00,32.2,22.4,227.0,13.2,16.3,74.0,72.82801
2023-08-20 09:00:00+00:00,23.3,16.4,252.0,16.7,16.5,56.0,71.87943
2023-08-20 10:00:00+00:00,22.8,16.1,318.0,22.5,18.8,43.0,70.549644
2023-08-20 11:00:00+00:00,21.9,15.5,404.0,29.5,22.2,32.0,69.63652
2023-08-20 12:00:00+00:00,22.0,15.5,389.0,29.9,23.8,39.0,68.67908
2023-08-20 13:00:00+00:00,22.1,15.5,416.0,32.5,26.3,32.0,68.395386
2023-08-20 14:00:00+00:00,23.9,16.8,451.0,36.0,29.7,22.0,67.890076
2023-08-20 15:00:00+00:00,24.4,17.3,467.0,38.1,31.6,15.0,67.17198
2023-08-20 16:00:00+00:00,23.3,16.5,447.0,37.2,30.5,12.0,66.17908
2023-08-20 17:00:00+00:00,21.0,14.8,407.0,34.9,27.9,12.0,64.93794
2023-08-20 18:00:00+00:00,19.3,13.7,372.0,33.0,25.9,11.0,63.51063
2023-08-20 19:00:00+00:00,18.4,13.0,348.0,32.6,25.0,9.0,62.021275
2023-08-20 20:00:00+00:00,18.2,12.9,329.0,32.7,24.8,7.0,60.984047
2023-08-20 21:00:00+00:00,18.0,12.8,317.0,32.0,25.4,6.0,60.24822
2023-08-20 22:00:00+00:00,18.0,12.7,320.0,29.8,28.1,7.0,59.95567
2023-08-20 23:00:00+00:00,19.4,13.7,331.0,26.7,31.7,10.0,60.07092
2023-08-21 00:00:00+00:00,21.8,15.1,368.0,31.4,42.0,9.0,60.523052
2023-08-21 01:00:00+00:00,23.9,16.6,343.0,27.7,38.6,20.0,60.8156
2023-08-21 02:00:00+00:00,23.1,15.7,307.0,22.5,33.8,35.0,61.24114
2023-08-21 03:00:00+00:00,25.7,16.9,274.0,17.8,28.9,50.0,61.40071
2023-08-21 04:00:00+00:00,30.2,19.3,244.0,13.8,23.9,65.0,61.38298
2023-08-21 05:00:00+00:00,37.6,23.5,216.0,10.3,18.7,79.0,61.29433
2023-08-21 06:00:00+00:00,37.3,23.4,199.0,8.3,15.1,88.0,61.223404
2023-08-21 07:00:00+00:00,36.0,23.0,192.0,7.9,13.7,90.0,60.46986
2023-08-21 08:00:00+00:00,34.7,22.5,197.0,9.0,13.7,87.0,59.849285
2023-08-21 09:00:00+00:00,29.3,19.0,227.0,12.1,14.8,80.0,59.858154
2023-08-21 10:00:00+00:00,27.6,17.9,300.0,18.4,17.0,69.0,60.088654
2023-08-21 11:00:00+00:00,30.6,20.1,400.0,26.7,20.3,55.0,60.248226
2023-08-21 12:00:00+00:00,32.4,22.5,587.0,41.7,29.1,29.0,60.65603
2023-08-21 13:00:00+00:00,36.1,24.9,632.0,45.9,34.0,24.0,61.276592
2023-08-21 14:00:00+00:00,41.7,28.9,695.0,51.7,40.8,16.0,62.10993
2023-08-21 15:00:00+00:00,45.5,31.5,749.0,55.9,46.0,10.0,63.18262
2023-08-21 16:00:00+00:00,49.0,33.9,791.0,57.0,47.8,7.0,64.44148
2023-08-21 17:00:00+00:00,49.5,34.3,825.0,56.5,48.1,5.0,65.98404
2023-08-21 18:00:00+00:00,49.9,34.7,831.0,56.1,49.0,4.0,67.71276
2023-08-21 19:00:00+00:00,47.8,33.1,794.0,57.0,52.0,3.0,69.57446
2023-08-21 20:00:00+00:00,46.7,32.2,730.0,58.0,55.7,2.0,71.35638
2023-08-21 21:00:00+00:00,45.8,31.5,665.0,56.6,57.5,4.0,73.067375
2023-08-21 22:00:00+00:00,39.3,26.8,608.0,51.4,56.7,9.0,74.725174
2023-08-21 23:00:00+00:00,38.9,26.5,549.0,43.8,54.0,17.0,75.97518
2023-08-22 00:00:00+00:00,39.6,27.4,687.0,44.2,62.8,25.0,77.10993
2023-08-22 01:00:00+00:00,31.9,21.5,576.0,36.1,52.6,42.0,78.200356
2023-08-22 02:00:00+00:00,29.2,19.3,423.0,24.9,38.4,65.0,78.63475
2023-08-22 03:00:00+00:00,31.5,20.8,304.0,15.8,27.1,87.0,78.9539
2023-08-22 04:00:00+00:00,36.9,24.6,253.0,10.7,21.7,105.0,79.299644
2023-08-22 05:00:00+00:00,40.3,27.0,236.0,7.7,19.3,122.0,79.7695
2023-08-22 06:00:00+00:00,41.0,27.5,233.0,6.6,18.0,131.0,80.07978
2023-08-22 07:00:00+00:00,44.4,29.9,230.0,7.0,17.2,131.0,80.44325
2023-08-22 08:00:00+00:00,45.8,31.0,240.0,9.3,17.4,123.0,81.05496
2023-08-22 09:00:00+00:00,42.4,28.8,280.0,13.7,18.9,110.0,81.80851
2023-08-22 10:00:00+00:00,31.1,21.2,375.0,21.8,22.0,88.0,82.67731
2023-08-22 11:00:00+00:00,34.0,23.3,500.0,32.2,26.3,60.0,82.96986
2023-08-22 12:00:00+00:00,38.5,26.5,508.0,35.2,28.6,49.0,83.25355
2023-08-22 13:00:00+00:00,39.1,27.2,552.0,38.1,32.2,41.0,83.608154
2023-08-22 14:00:00+00:00,41.1,28.5,609.0,42.1,37.0,30.0,83.81204
